27 7	-111.25 -41.25
28 7	-108.75 -41.25
29 7	-106.25 -41.25
30 7	-103.75 -41.25
31 7	-101.25 -41.25
32 7	-98.75 -41.25
33 7	-96.25 -41.25
34 7	-93.75 -41.25
35 7	-91.25 -41.25
36 7	-88.75 -41.25
37 7	-86.25 -41.25
38 7	-83.75 -41.25
39 7	-81.25 -41.25
40 7	-78.75 -41.25
41 7	-76.25 -41.25
42 7	-73.75 -41.25
43 7	-71.25 -41.25
44 7	-68.75 -41.25
45 7	-66.25 -41.25
46 7	-63.75 -41.25
47 7	-61.25 -41.25
48 7	-58.75 -41.25
49 7	-56.25 -41.25
50 7	-53.75 -41.25
51 7	-51.25 -41.25
52 7	-48.75 -41.25
53 7	-46.25 -41.25
54 7	-43.75 -41.25
55 7	-41.25 -41.25
56 7	-38.75 -41.25
57 7	-36.25 -41.25
58 7	-33.75 -41.25
59 7	-31.25 -41.25
60 7	-28.75 -41.25
61 7	-26.25 -41.25
62 7	-23.75 -41.25
63 7	-21.25 -41.25
64 7	-18.75 -41.25
65 7	-16.25 -41.25
66 7	-13.75 -41.25
67 7	-11.25 -41.25
68 7	-8.75 -41.25
69 7	-6.25 -41.25
70 7	-3.75 -41.25
71 7	-1.25 -41.25
72 7	1.25 -41.25
73 7	3.75 -41.25
74 7	6.25 -41.25
75 7	8.75 -41.25
76 7	11.25 -41.25
77 7	13.75 -41.25
78 7	16.25 -41.25
79 7	18.75 -41.25
80 7	21.25 -41.25
81 7	23.75 -41.25
82 7	26.25 -41.25
83 7	28.75 -41.25
84 7	31.25 -41.25
85 7	33.75 -41.25
86 7	36.25 -41.25
87 7	38.75 -41.25
88 7	41.25 -41.25
89 7	43.75 -41.25
90 7	46.25 -41.25
91 7	48.75 -41.25
92 7	51.25 -41.25
93 7	53.75 -41.25
94 7	56.25 -41.25
95 7	58.75 -41.25
96 7	61.25 -41.25
97 7	63.75 -41.25
98 7	66.25 -41.25
99 7	68.75 -41.25
100 7	71.25 -41.25
101 7	73.75 -41.25
102 7	76.25 -41.25
103 7	78.75 -41.25
104 7	81.25 -41.25
105 7	83.75 -41.25
106 7	86.25 -41.25
107 7	88.75 -41.25
108 7	91.25 -41.25
109 7	93.75 -41.25
110 7	96.25 -41.25
111 7	98.75 -41.25
112 7	101.25 -41.25
113 7	103.75 -41.25
114 7	106.25 -41.25
115 7	108.75 -41.25
116 7	111.25 -41.25
117 7	113.75 -41.25
118 7	116.25 -41.25
119 7	118.75 -41.25
120 7	121.25 -41.25
121 7	123.75 -41.25
122 7	126.25 -41.25
123 7	128.75 -41.25
124 7	131.25 -41.25
125 7	133.75 -41.25
126 7	136.25 -41.25
127 7	138.75 -41.25
128 7	141.25 -41.25
129 7	143.75 -41.25
130 7	146.25 -41.25
131 7	148.75 -41.25
132 7	151.25 -41.25
133 7	153.75 -41.25
134 7	156.25 -41.25
135 7	158.75 -41.25
136 7	161.25 -41.25
137 7	163.75 -41.25
138 7	166.25 -41.25
139 7	168.75 -41.25
140 7	171.25 -41.25
141 7	173.75 -41.25
142 7	176.25 -41.25
143 7	178.75 -41.25
0 8	-178.75 -38.75
1 8	-176.25 -38.75
2 8	-173.75 -38.75
3 8	-171.25 -38.75
4 8	-168.75 -38.75
5 8	-166.25 -38.75
6 8	-163.75 -38.75
7 8	-161.25 -38.75
8 8	-158.75 -38.75
9 8	-156.25 -38.75
10 8	-153.75 -38.75
11 8	-151.25 -38.75
12 8	-148.75 -38.75
13 8	-146.25 -38.75
14 8	-143.75 -38.75
15 8	-141.25 -38.75
16 8	-138.75 -38.75
17 8	-136.25 -38.75
18 8	-133.75 -38.75
19 8	-131.25 -38.75
20 8	-128.75 -38.75
21 8	-126.25 -38.75
22 8	-123.75 -38.75
23 8	-121.25 -38.75
24 8	-118.75 -38.75
25 8	-116.25 -38.75
26 8	-113.75 -38.75
27 8	-111.25 -38.75
28 8	-108.75 -38.75
29 8	-106.25 -38.75
30 8	-103.75 -38.75
31 8	-101.25 -38.75
32 8	-98.75 -38.75
33 8	-96.25 -38.75
34 8	-93.75 -38.75
35 8	-91.25 -38.75
36 8	-88.75 -38.75
37 8	-86.25 -38.75
38 8	-83.75 -38.75
39 8	-81.25 -38.75
40 8	-78.75 -38.75
41 8	-76.25 -38.75
42 8	-73.75 -38.75
43 8	-71.25 -38.75
44 8	-68.75 -38.75
45 8	-66.25 -38.75
46 8	-63.75 -38.75
47 8	-61.25 -38.75
48 8	-58.75 -38.75
49 8	-56.25 -38.75
50 8	-53.75 -38.75
51 8	-51.25 -38.75
52 8	-48.75 -38.75
53 8	-46.25 -38.75
54 8	-43.75 -38.75
55 8	-41.25 -38.75
56 8	-38.75 -38.75
57 8	-36.25 -38.75
58 8	-33.75 -38.75
59 8	-31.25 -38.75
60 8	-28.75 -38.75
61 8	-26.25 -38.75
62 8	-23.75 -38.75
63 8	-21.25 -38.75
64 8	-18.75 -38.75
65 8	-16.25 -38.75
66 8	-13.75 -38.75
67 8	-11.25 -38.75
68 8	-8.75 -38.75
69 8	-6.25 -38.75
70 8	-3.75 -38.75
71 8	-1.25 -38.75
72 8	1.25 -38.75
73 8	3.75 -38.75
74 8	6.25 -38.75
75 8	8.75 -38.75
76 8	11.25 -38.75
77 8	13.75 -38.75
78 8	16.25 -38.75
79 8	18.75 -38.75
80 8	21.25 -38.75
81 8	23.75 -38.75
82 8	26.25 -38.75
83 8	28.75 -38.75
84 8	31.25 -38.75
85 8	33.75 -38.75
86 8	36.25 -38.75
87 8	38.75 -38.75
88 8	41.25 -38.75
89 8	43.75 -38.75
90 8	46.25 -38.75
91 8	48.75 -38.75
92 8	51.25 -38.75
93 8	53.75 -38.75
94 8	56.25 -38.75
95 8	58.75 -38.75
96 8	61.25 -38.75
97 8	63.75 -38.75
98 8	66.25 -38.75
99 8	68.75 -38.75
100 8	71.25 -38.75
101 8	73.75 -38.75
102 8	76.25 -38.75
103 8	78.75 -38.75
104 8	81.25 -38.75
105 8	83.75 -38.75
106 8	86.25 -38.75
107 8	88.75 -38.75
108 8	91.25 -38.75
109 8	93.75 -38.75
110 8	96.25 -38.75
111 8	98.75 -38.75
112 8	101.25 -38.75
113 8	103.75 -38.75
114 8	106.25 -38.75
115 8	108.75 -38.75
116 8	111.25 -38.75
117 8	113.75 -38.75
118 8	116.25 -38.75
119 8	118.75 -38.75
120 8	121.25 -38.75
121 8	123.75 -38.75
122 8	126.25 -38.75
123 8	128.75 -38.75
124 8	131.25 -38.75
125 8	133.75 -38.75
126 8	136.25 -38.75
127 8	138.75 -38.75
128 8	141.25 -38.75
129 8	143.75 -38.75
130 8	146.25 -38.75
131 8	148.75 -38.75
132 8	151.25 -38.75
133 8	153.75 -38.75
134 8	156.25 -38.75
135 8	158.75 -38.75
136 8	161.25 -38.75
137 8	163.75 -38.75
138 8	166.25 -38.75
139 8	168.75 -38.75
140 8	171.25 -38.75
141 8	173.75 -38.75
142 8	176.25 -38.75
143 8	178.75 -38.75
0 9	-178.75 -36.25
1 9	-176.25 -36.25
2 9	-173.75 -36.25
3 9	-171.25 -36.25
4 9	-168.75 -36.25
5 9	-166.25 -36.25
6 9	-163.75 -36.25
7 9	-161.25 -36.25
8 9	-158.75 -36.25
9 9	-156.25 -36.25
10 9	-153.75 -36.25
11 9	-151.25 -36.25
12 9	-148.75 -36.25
13 9	-146.25 -36.25
14 9	-143.75 -36.25
15 9	-141.25 -36.25
16 9	-138.75 -36.25
17 9	-136.25 -36.25
18 9	-133.75 -36.25
19 9	-131.25 -36.25
20 9	-128.75 -36.25
21 9	-126.25 -36.25
22 9	-123.75 -36.25
23 9	-121.25 -36.25
24 9	-118.75 -36.25
25 9	-116.25 -36.25
26 9	-113.75 -36.25
27 9	-111.25 -36.25
28 9	-108.75 -36.25
29 9	-106.25 -36.25
30 9	-103.75 -36.25
31 9	-101.25 -36.25
32 9	-98.75 -36.25
33 9	-96.25 -36.25
34 9	-93.75 -36.25
35 9	-91.25 -36.25
36 9	-88.75 -36.25
37 9	-86.25 -36.25
38 9	-83.75 -36.25
39 9	-81.25 -36.25
40 9	-78.75 -36.25
41 9	-76.25 -36.25
42 9	-73.75 -36.25
43 9	-71.25 -36.25
44 9	-68.75 -36.25
45 9	-66.25 -36.25
46 9	-63.75 -36.25
47 9	-61.25 -36.25
48 9	-58.75 -36.25
49 9	-56.25 -36.25
50 9	-53.75 -36.25
51 9	-51.25 -36.25
52 9	-48.75 -36.25
53 9	-46.25 -36.25
54 9	-43.75 -36.25
55 9	-41.25 -36.25
56 9	-38.75 -36.25
57 9	-36.25 -36.25
58 9	-33.75 -36.25
59 9	-31.25 -36.25
60 9	-28.75 -36.25
61 9	-26.25 -36.25
62 9	-23.75 -36.25
63 9	-21.25 -36.25
64 9	-18.75 -36.25
65 9	-16.25 -36.25
66 9	-13.75 -36.25
67 9	-11.25 -36.25
68 9	-8.75 -36.25
69 9	-6.25 -36.25
70 9	-3.75 -36.25
71 9	-1.25 -36.25
72 9	1.25 -36.25
73 9	3.75 -36.25
74 9	6.25 -36.25
75 9	8.75 -36.25
76 9	11.25 -36.25
77 9	13.75 -36.25
78 9	16.25 -36.25
79 9	18.75 -36.25
80 9	21.25 -36.25
81 9	23.75 -36.25
82 9	26.25 -36.25
83 9	28.75 -36.25
84 9	31.25 -36.25
85 9	33.75 -36.25
86 9	36.25 -36.25
87 9	38.75 -36.25
88 9	41.25 -36.25
89 9	43.75 -36.25
90 9	46.25 -36.25
91 9	48.75 -36.25
92 9	51.25 -36.25
93 9	53.75 -36.25
94 9	56.25 -36.25
95 9	58.75 -36.25
96 9	61.25 -36.25
97 9	63.75 -36.25
98 9	66.25 -36.25
99 9	68.75 -36.25
100 9	71.25 -36.25
101 9	73.75 -36.25
102 9	76.25 -36.25
103 9	78.75 -36.25
104 9	81.25 -36.25
105 9	83.75 -36.25
106 9	86.25 -36.25
107 9	88.75 -36.25
108 9	91.25 -36.25
109 9	93.75 -36.25
110 9	96.25 -36.25
111 9	98.75 -36.25
112 9	101.25 -36.25
113 9	103.75 -36.25
114 9	106.25 -36.25
115 9	108.75 -36.25
116 9	111.25 -36.25
117 9	113.75 -36.25
118 9	116.25 -36.25
119 9	118.75 -36.25
120 9	121.25 -36.25
121 9	123.75 -36.25
122 9	126.25 -36.25
123 9	128.75 -36.25
124 9	131.25 -36.25
125 9	133.75 -36.25
126 9	136.25 -36.25
127 9	138.75 -36.25
128 9	141.25 -36.25
129 9	143.75 -36.25
130 9	146.25 -36.25
131 9	148.75 -36.25
132 9	151.25 -36.25
133 9	153.75 -36.25
134 9	156.25 -36.25
135 9	158.75 -36.25
136 9	161.25 -36.25
137 9	163.75 -36.25
138 9	166.25 -36.25
139 9	168.75 -36.25
140 9	171.25 -36.25
141 9	173.75 -36.25
142 9	176.25 -36.25
143 9	178.75 -36.25
0 10	-178.75 -33.75
1 10	-176.25 -33.75
2 10	-173.75 -33.75
3 10	-171.25 -33.75
4 10	-168.75 -33.75
5 10	-166.25 -33.75
6 10	-163.75 -33.75
7 10	-161.25 -33.75
8 10	-158.75 -33.75
9 10	-156.25 -33.75
10 10	-153.75 -33.75
11 10	-151.25 -33.75
12 10	-148.75 -33.75
13 10	-146.25 -33.75
14 10	-143.75 -33.75
15 10	-141.25 -33.75
16 10	-138.75 -33.75
17 10	-136.25 -33.75
18 10	-133.75 -33.75
19 10	-131.25 -33.75
20 10	-128.75 -33.75
21 10	-126.25 -33.75
22 10	-123.75 -33.75
23 10	-121.25 -33.75
24 10	-118.75 -33.75
25 10	-116.25 -33.75
26 10	-113.75 -33.75
27 10	-111.25 -33.75
28 10	-108.75 -33.75
29 10	-106.25 -33.75
30 10	-103.75 -33.75
31 10	-101.25 -33.75
32 10	-98.75 -33.75
33 10	-96.25 -33.75
34 10	-93.75 -33.75
35 10	-91.25 -33.75
36 10	-88.75 -33.75
37 10	-86.25 -33.75
38 10	-83.75 -33.75
39 10	-81.25 -33.75
40 10	-78.75 -33.75
41 10	-76.25 -33.75
42 10	-73.75 -33.75
43 10	-71.25 -33.75
44 10	-68.75 -33.75
45 10	-66.25 -33.75
46 10	-63.75 -33.75
47 10	-61.25 -33.75
48 10	-58.75 -33.75
49 10	-56.25 -33.75
50 10	-53.75 -33.75
51 10	-51.25 -33.75
52 10	-48.75 -33.75
53 10	-46.25 -33.75
54 10	-43.75 -33.75
55 10	-41.25 -33.75
56 10	-38.75 -33.75
57 10	-36.25 -33.75
58 10	-33.75 -33.75
59 10	-31.25 -33.75
60 10	-28.75 -33.75
61 10	-26.25 -33.75
62 10	-23.75 -33.75
63 10	-21.25 -33.75
64 10	-18.75 -33.75
65 10	-16.25 -33.75
66 10	-13.75 -33.75
67 10	-11.25 -33.75
68 10	-8.75 -33.75
69 10	-6.25 -33.75
70 10	-3.75 -33.75
71 10	-1.25 -33.75
72 10	1.25 -33.75
73 10	3.75 -33.75
74 10	6.25 -33.75
75 10	8.75 -33.75
76 10	11.25 -33.75
77 10	13.75 -33.75
78 10	16.25 -33.75
79 10	18.75 -33.75
80 10	21.25 -33.75
81 10	23.75 -33.75
82 10	26.25 -33.75
83 10	28.75 -33.75
84 10	31.25 -33.75
85 10	33.75 -33.75
86 10	36.25 -33.75
87 10	38.75 -33.75
88 10	41.25 -33.75
89 10	43.75 -33.75
90 10	46.25 -33.75
91 10	48.75 -33.75
92 10	51.25 -33.75
93 10	53.75 -33.75
94 10	56.25 -33.75
95 10	58.75 -33.75
96 10	61.25 -33.75
97 10	63.75 -33.75
98 10	66.25 -33.75
99 10	68.75 -33.75
100 10	71.25 -33.75
101 10	73.75 -33.75
102 10	76.25 -33.75
103 10	78.75 -33.75
104 10	81.25 -33.75
105 10	83.75 -33.75
106 10	86.25 -33.75
107 10	88.75 -33.75
108 10	91.25 -33.75
109 10	93.75 -33.75
110 10	96.25 -33.75
111 10	98.75 -33.75
112 10	101.25 -33.75
113 10	103.75 -33.75
114 10	106.25 -33.75
115 10	108.75 -33.75
116 10	111.25 -33.75
117 10	113.75 -33.75
118 10	116.25 -33.75
119 10	118.75 -33.75
120 10	121.25 -33.75
121 10	123.75 -33.75
122 10	126.25 -33.75
123 10	128.75 -33.75
124 10	131.25 -33.75
125 10	133.75 -33.75
126 10	136.25 -33.75
127 10	138.75 -33.75
128 10	141.25 -33.75
129 10	143.75 -33.75
130 10	146.25 -33.75
131 10	148.75 -33.75
132 10	151.25 -33.75
133 10	153.75 -33.75
134 10	156.25 -33.75
135 10	158.75 -33.75
136 10	161.25 -33.75
137 10	163.75 -33.75
138 10	166.25 -33.75
139 10	168.75 -33.75
140 10	171.25 -33.75
141 10	173.75 -33.75
142 10	176.25 -33.75
143 10	178.75 -33.75
0 11	-178.75 -31.25
1 11	-176.25 -31.25
2 11	-173.75 -31.25
3 11	-171.25 -31.25
4 11	-168.75 -31.25
5 11	-166.25 -31.25
6 11	-163.75 -31.25
7 11	-161.25 -31.25
8 11	-158.75 -31.25
9 11	-156.25 -31.25
10 11	-153.75 -31.25
11 11	-151.25 -31.25
12 11	-148.75 -31.25
13 11	-146.25 -31.25
14 11	-143.75 -31.25
15 11	-141.25 -31.25
16 11	-138.75 -31.25
17 11	-136.25 -31.25
18 11	-133.75 -31.25
19 11	-131.25 -31.25
20 11	-128.75 -31.25
21 11	-126.25 -31.25
22 11	-123.75 -31.25
23 11	-121.25 -31.25
24 11	-118.75 -31.25
25 11	-116.25 -31.25
26 11	-113.75 -31.25
27 11	-111.25 -31.25
28 11	-108.75 -31.25
29 11	-106.25 -31.25
30 11	-103.75 -31.25
31 11	-101.25 -31.25
32 11	-98.75 -31.25
33 11	-96.25 -31.25
34 11	-93.75 -31.25
35 11	-91.25 -31.25
36 11	-88.75 -31.25
37 11	-86.25 -31.25
38 11	-83.75 -31.25
39 11	-81.25 -31.25
40 11	-78.75 -31.25
41 11	-76.25 -31.25
42 11	-73.75 -31.25
43 11	-71.25 -31.25
44 11	-68.75 -31.25
45 11	-66.25 -31.25
46 11	-63.75 -31.25
47 11	-61.25 -31.25
48 11	-58.75 -31.25
49 11	-56.25 -31.25
50 11	-53.75 -31.25
51 11	-51.25 -31.25
52 11	-48.75 -31.25
53 11	-46.25 -31.25
54 11	-43.75 -31.25
55 11	-41.25 -31.25
56 11	-38.75 -31.25
57 11	-36.25 -31.25
58 11	-33.75 -31.25
59 11	-31.25 -31.25
60 11	-28.75 -31.25
61 11	-26.25 -31.25
62 11	-23.75 -31.25
63 11	-21.25 -31.25
64 11	-18.75 -31.25
65 11	-16.25 -31.25
66 11	-13.75 -31.25
67 11	-11.25 -31.25
68 11	-8.75 -31.25
69 11	-6.25 -31.25
70 11	-3.75 -31.25
71 11	-1.25 -31.25
72 11	1.25 -31.25
73 11	3.75 -31.25
74 11	6.25 -31.25
75 11	8.75 -31.25
76 11	11.25 -31.25
77 11	13.75 -31.25
78 11	16.25 -31.25
79 11	18.75 -31.25
80 11	21.25 -31.25
81 11	23.75 -31.25
82 11	26.25 -31.25
83 11	28.75 -31.25
84 11	31.25 -31.25
85 11	33.75 -31.25
86 11	36.25 -31.25
87 11	38.75 -31.25
88 11	41.25 -31.25
89 11	43.75 -31.25
90 11	46.25 -31.25
91 11	48.75 -31.25
92 11	51.25 -31.25
93 11	53.75 -31.25
94 11	56.25 -31.25
95 11	58.75 -31.25
96 11	61.25 -31.25
97 11	63.75 -31.25
98 11	66.25 -31.25
99 11	68.75 -31.25
100 11	71.25 -31.25
101 11	73.75 -31.25
102 11	76.25 -31.25
103 11	78.75 -31.25
104 11	81.25 -31.25
105 11	83.75 -31.25
106 11	86.25 -31.25
107 11	88.75 -31.25
108 11	91.25 -31.25
109 11	93.75 -31.25
110 11	96.25 -31.25
111 11	98.75 -31.25
112 11	101.25 -31.25
113 11	103.75 -31.25
114 11	106.25 -31.25
115 11	108.75 -31.25
116 11	111.25 -31.25
117 11	113.75 -31.25
118 11	116.25 -31.25
119 11	118.75 -31.25
120 11	121.25 -31.25
121 11	123.75 -31.25
122 11	126.25 -31.25
123 11	128.75 -31.25
124 11	131.25 -31.25
125 11	133.75 -31.25
126 11	136.25 -31.25
127 11	138.75 -31.25
128 11	141.25 -31.25
129 11	143.75 -31.25
130 11	146.25 -31.25
131 11	148.75 -31.25
132 11	151.25 -31.25
133 11	153.75 -31.25
134 11	156.25 -31.25
135 11	158.75 -31.25
136 11	161.25 -31.25
137 11	163.75 -31.25
138 11	166.25 -31.25
139 11	168.75 -31.25
140 11	171.25 -31.25
141 11	173.75 -31.25
142 11	176.25 -31.25
143 11	178.75 -31.25
0 12	-178.75 -28.75
1 12	-176.25 -28.75
2 12	-173.75 -28.75
3 12	-171.25 -28.75
4 12	-168.75 -28.75
5 12	-166.25 -28.75
6 12	-163.75 -28.75
7 12	-161.25 -28.75
8 12	-158.75 -28.75
9 12	-156.25 -28.75
10 12	-153.75 -28.75
11 12	-151.25 -28.75
12 12	-148.75 -28.75
13 12	-146.25 -28.75
14 12	-143.75 -28.75
15 12	-141.25 -28.75
16 12	-138.75 -28.75
17 12	-136.25 -28.75
18 12	-133.75 -28.75
19 12	-131.25 -28.75
20 12	-128.75 -28.75
21 12	-126.25 -28.75
22 12	-123.75 -28.75
23 12	-121.25 -28.75
24 12	-118.75 -28.75
25 12	-116.25 -28.75
26 12	-113.75 -28.75
27 12	-111.25 -28.75
28 12	-108.75 -28.75
29 12	-106.25 -28.75
30 12	-103.75 -28.75
31 12	-101.25 -28.75
32 12	-98.75 -28.75
33 12	-96.25 -28.75
34 12	-93.75 -28.75
35 12	-91.25 -28.75
36 12	-88.75 -28.75
37 12	-86.25 -28.75
38 12	-83.75 -28.75
39 12	-81.25 -28.75
40 12	-78.75 -28.75
41 12	-76.25 -28.75
42 12	-73.75 -28.75
43 12	-71.25 -28.75
44 12	-68.75 -28.75
45 12	-66.25 -28.75
46 12	-63.75 -28.75
47 12	-61.25 -28.75
48 12	-58.75 -28.75
49 12	-56.25 -28.75
50 12	-53.75 -28.75
51 12	-51.25 -28.75
52 12	-48.75 -28.75
53 12	-46.25 -28.75
54 12	-43.75 -28.75
55 12	-41.25 -28.75
56 12	-38.75 -28.75
57 12	-36.25 -28.75
58 12	-33.75 -28.75
59 12	-31.25 -28.75
60 12	-28.75 -28.75
61 12	-26.25 -28.75
62 12	-23.75 -28.75
63 12	-21.25 -28.75
64 12	-18.75 -28.75
65 12	-16.25 -28.75
66 12	-13.75 -28.75
67 12	-11.25 -28.75
68 12	-8.75 -28.75
69 12	-6.25 -28.75
70 12	-3.75 -28.75
71 12	-1.25 -28.75
72 12	1.25 -28.75
73 12	3.75 -28.75
74 12	6.25 -28.75
75 12	8.75 -28.75
76 12	11.25 -28.75
77 12	13.75 -28.75
78 12	16.25 -28.75
79 12	18.75 -28.75
80 12	21.25 -28.75
81 12	23.75 -28.75
82 12	26.25 -28.75
83 12	28.75 -28.75
84 12	31.25 -28.75
85 12	33.75 -28.75
86 12	36.25 -28.75
87 12	38.75 -28.75
88 12	41.25 -28.75
89 12	43.75 -28.75
90 12	46.25 -28.75
91 12	48.75 -28.75
92 12	51.25 -28.75
93 12	53.75 -28.75
94 12	56.25 -28.75
95 12	58.75 -28.75
96 12	61.25 -28.75
97 12	63.75 -28.75
98 12	66.25 -28.75
99 12	68.75 -28.75
100 12	71.25 -28.75
101 12	73.75 -28.75
102 12	76.25 -28.75
103 12	78.75 -28.75
104 12	81.25 -28.75
105 12	83.75 -28.75
106 12	86.25 -28.75
107 12	88.75 -28.75
108 12	91.25 -28.75
109 12	93.75 -28.75
110 12	96.25 -28.75
111 12	98.75 -28.75
112 12	101.25 -28.75
113 12	103.75 -28.75
114 12	106.25 -28.75
115 12	108.75 -28.75
116 12	111.25 -28.75
117 12	113.75 -28.75
118 12	116.25 -28.75
119 12	118.75 -28.75
120 12	121.25 -28.75
121 12	123.75 -28.75
122 12	126.25 -28.75
123 12	128.75 -28.75
124 12	131.25 -28.75
125 12	133.75 -28.75
126 12	136.25 -28.75
127 12	138.75 -28.75
128 12	141.25 -28.75
129 12	143.75 -28.75
130 12	146.25 -28.75
131 12	148.75 -28.75
132 12	151.25 -28.75
133 12	153.75 -28.75
134 12	156.25 -28.75
135 12	158.75 -28.75
136 12	161.25 -28.75
137 12	163.75 -28.75
138 12	166.25 -28.75
139 12	168.75 -28.75
140 12	171.25 -28.75
141 12	173.75 -28.75
142 12	176.25 -28.75
143 12	178.75 -28.75
0 13	-178.75 -26.25
1 13	-176.25 -26.25
2 13	-173.75 -26.25
3 13	-171.25 -26.25
4 13	-168.75 -26.25
5 13	-166.25 -26.25
6 13	-163.75 -26.25
7 13	-161.25 -26.25
8 13	-158.75 -26.25
9 13	-156.25 -26.25
10 13	-153.75 -26.25
11 13	-151.25 -26.25
12 13	-148.75 -26.25
13 13	-146.25 -26.25
14 13	-143.75 -26.25
15 13	-141.25 -26.25
16 13	-138.75 -26.25
17 13	-136.25 -26.25
18 13	-133.75 -26.25
19 13	-131.25 -26.25
20 13	-128.75 -26.25
21 13	-126.25 -26.25
22 13	-123.75 -26.25
23 13	-121.25 -26.25
24 13	-118.75 -26.25
25 13	-116.25 -26.25
26 13	-113.75 -26.25
27 13	-111.25 -26.25
28 13	-108.75 -26.25
29 13	-106.25 -26.25
30 13	-103.75 -26.25
31 13	-101.25 -26.25
32 13	-98.75 -26.25
33 13	-96.25 -26.25
34 13	-93.75 -26.25
35 13	-91.25 -26.25
36 13	-88.75 -26.25
37 13	-86.25 -26.25
38 13	-83.75 -26.25
39 13	-81.25 -26.25
40 13	-78.75 -26.25
41 13	-76.25 -26.25
42 13	-73.75 -26.25
43 13	-71.25 -26.25
44 13	-68.75 -26.25
45 13	-66.25 -26.25
46 13	-63.75 -26.25
47 13	-61.25 -26.25
48 13	-58.75 -26.25
49 13	-56.25 -26.25
50 13	-53.75 -26.25
51 13	-51.25 -26.25
52 13	-48.75 -26.25
53 13	-46.25 -26.25
54 13	-43.75 -26.25
55 13	-41.25 -26.25
56 13	-38.75 -26.25
57 13	-36.25 -26.25
58 13	-33.75 -26.25
59 13	-31.25 -26.25
60 13	-28.75 -26.25
61 13	-26.25 -26.25
62 13	-23.75 -26.25
63 13	-21.25 -26.25
64 13	-18.75 -26.25
65 13	-16.25 -26.25
66 13	-13.75 -26.25
67 13	-11.25 -26.25
68 13	-8.75 -26.25
69 13	-6.25 -26.25
70 13	-3.75 -26.25
71 13	-1.25 -26.25
72 13	1.25 -26.25
73 13	3.75 -26.25
74 13	6.25 -26.25
75 13	8.75 -26.25
76 13	11.25 -26.25
77 13	13.75 -26.25
78 13	16.25 -26.25
79 13	18.75 -26.25
80 13	21.25 -26.25
81 13	23.75 -26.25
82 13	26.25 -26.25
83 13	28.75 -26.25
84 13	31.25 -26.25
85 13	33.75 -26.25
86 13	36.25 -26.25
87 13	38.75 -26.25
88 13	41.25 -26.25
89 13	43.75 -26.25
90 13	46.25 -26.25
91 13	48.75 -26.25
92 13	51.25 -26.25
93 13	53.75 -26.25
94 13	56.25 -26.25
95 13	58.75 -26.25
96 13	61.25 -26.25
97 13	63.75 -26.25
98 13	66.25 -26.25
99 13	68.75 -26.25
100 13	71.25 -26.25
101 13	73.75 -26.25
102 13	76.25 -26.25
103 13	78.75 -26.25
104 13	81.25 -26.25
105 13	83.75 -26.25
106 13	86.25 -26.25
107 13	88.75 -26.25
108 13	91.25 -26.25
109 13	93.75 -26.25
110 13	96.25 -26.25
111 13	98.75 -26.25
112 13	101.25 -26.25
113 13	103.75 -26.25
114 13	106.25 -26.25
115 13	108.75 -26.25
116 13	111.25 -26.25
117 13	113.75 -26.25
118 13	116.25 -26.25
119 13	118.75 -26.25
120 13	121.25 -26.25
121 13	123.75 -26.25
122 13	126.25 -26.25
123 13	128.75 -26.25
124 13	131.25 -26.25
125 13	133.75 -26.25
126 13	136.25 -26.25
127 13	138.75 -26.25
128 13	141.25 -26.25
129 13	143.75 -26.25
130 13	146.25 -26.25
131 13	148.75 -26.25
132 13	151.25 -26.25
133 13	153.75 -26.25
134 13	156.25 -26.25
135 13	158.75 -26.25
136 13	161.25 -26.25
137 13	163.75 -26.25
138 13	166.25 -26.25
139 13	168.75 -26.25
140 13	171.25 -26.25
141 13	173.75 -26.25
142 13	176.25 -26.25
143 13	178.75 -26.25
0 14	-178.75 -23.75
1 14	-176.25 -23.75
2 14	-173.75 -23.75
3 14	-171.25 -23.75
4 14	-168.75 -23.75
5 14	-166.25 -23.75
6 14	-163.75 -23.75
7 14	-161.25 -23.75
8 14	-158.75 -23.75
9 14	-156.25 -23.75
10 14	-153.75 -23.75
11 14	-151.25 -23.75
12 14	-148.75 -23.75
13 14	-146.25 -23.75
14 14	-143.75 -23.75
15 14	-141.25 -23.75
16 14	-138.75 -23.75
17 14	-136.25 -23.75
18 14	-133.75 -23.75
19 14	-131.25 -23.75
20 14	-128.75 -23.75
21 14	-126.25 -23.75
22 14	-123.75 -23.75
23 14	-121.25 -23.75
24 14	-118.75 -23.75
25 14	-116.25 -23.75
26 14	-113.75 -23.75
27 14	-111.25 -23.75
28 14	-108.75 -23.75
29 14	-106.25 -23.75
30 14	-103.75 -23.75
31 14	-101.25 -23.75
32 14	-98.75 -23.75
33 14	-96.25 -23.75
34 14	-93.75 -23.75
35 14	-91.25 -23.75
36 14	-88.75 -23.75
37 14	-86.25 -23.75
38 14	-83.75 -23.75
39 14	-81.25 -23.75
40 14	-78.75 -23.75
41 14	-76.25 -23.75
42 14	-73.75 -23.75
43 14	-71.25 -23.75
44 14	-68.75 -23.75
45 14	-66.25 -23.75
46 14	-63.75 -23.75
47 14	-61.25 -23.75
48 14	-58.75 -23.75
49 14	-56.25 -23.75
50 14	-53.75 -23.75
51 14	-51.25 -23.75
52 14	-48.75 -23.75
53 14	-46.25 -23.75
54 14	-43.75 -23.75
