type p1 p2 aic bic
Normal 303.157534455316 1.36528219205648 265258.940113476 265277.434123244
Weibull 234.213512207027 303.824922490342 272165.582964627 272184.076974396
Gamma 49285.1917771969 162.572901630946 265298.784284634 265317.278294402
Lnorm 5.71424243971195 0.00450536273980743 265319.405703749 265337.899713517
Gumbel 302.463617901697 1.37469574401689 279414.127542217 279432.621551985
