type p1 p2 aic bic
Normal 305.797945583823 1.58196351683942 287840.898755053 287859.392764821
Weibull 170.837223210596 306.611293331787 312469.679466202 312488.173475971
Gamma 37434.2312765309 122.414915852565 287719.272102252 287737.76611202
Lnorm 5.72291121506088 0.00516718467697266 287659.563052698 287678.057062466
Gumbel 305.038439634259 1.4257130066528 289346.175951142 289364.669960911
