type p1 p2 aic bic
Normal 289.664660039139 10.3369536723689 575593.951809891 575612.44581966
Weibull 30.8358299351416 294.674209570452 580682.83092067 580701.324930439
Gamma 785.856910528634 2.71298904761156 575490.315117286 575508.809127054
Lnorm 5.66808735166462 0.0356793356023292 575468.023427164 575486.517436933
Gumbel 284.556175137456 9.24624845215821 579004.316391756 579022.810401525
