type p1 p2 aic bic
Normal 298.182304983692 3.19888610630138 395784.924523813 395803.418533582
Weibull 106.075962758568 299.695845376871 394980.272422412 394998.766432181
Gamma 8658.1858738294 29.0365100997909 396043.849410275 396062.343420043
Lnorm 5.69764731637443 0.0107560756967282 396177.396434846 396195.890444614
Gumbel 296.520620787299 3.46583903815289 417354.223129927 417372.717139696
