type p1 p2 aic bic
Normal 305.489634885845 3.00983514879274 386446.29507406 386464.789083829
Weibull 105.098839825186 306.95447358599 394682.279714241 394700.773724009
Gamma 10286.2200958022 33.6713946881734 386551.767747328 386570.261757097
Lnorm 5.72186724308325 0.00986339630246105 386608.366374198 386626.860383966
Gumbel 303.955466909333 3.14137412879649 403610.48676269 403628.980772458
