type p1 p2 aic bic
Normal 298.794219412916 3.36970460387696 403759.962806671 403778.45681644
Weibull 96.4738549704736 300.44230356371 408917.613950866 408936.107960635
Gamma 7858.13738254165 26.2994970729075 403807.479712399 403825.973722168
Lnorm 5.69969146788443 0.0112838992845659 403834.768700813 403853.262710582
Gumbel 297.102256215242 3.20551739445535 412831.257197771 412849.751207539
