type p1 p2 aic bic
Normal 298.976305675147 6.51825787445841 504904.552172307 504923.046182075
Weibull 55.7050671000441 302.012249832837 499137.661988619 499156.155998388
Gamma 2087.71089725079 6.98285793795884 505493.212193723 505511.706203491
Lnorm 5.70012473525697 0.0219351973477504 505802.099867974 505820.593877743
Gumbel 295.582392539734 6.98373093164141 525787.256816729 525805.750826497
