type p1 p2 aic bic
Normal 291.019433294194 1.33468710784359 261784.510106657 261803.004116425
Weibull 204.322372152096 291.694058628689 280383.922783708 280402.416793477
Gamma 47564.7992794809 163.441986395079 261735.888188664 261754.382198432
Lnorm 5.67337953567414 0.00458413948342641 261712.424725827 261730.918735596
Gumbel 290.362931060249 1.27108115213827 269238.423098297 269256.917108066
