type p1 p2 aic bic
Normal 285.427825570776 7.50146581750997 526441.868571837 526460.362581605
Weibull 42.1465278869809 289.058378647882 530378.652546403 530397.146556172
Gamma 1445.64866628888 5.06486288211936 526524.3180561 526542.812065869
Lnorm 5.65364326785373 0.0263148607022632 526583.421255683 526601.915265452
Gumbel 281.674305363162 7.04269641740738 534249.457537902 534267.95154767
