type p1 p2 aic bic
Normal 297.457097612524 2.46477614734854 355819.359050809 355837.853060578
Weibull 124.11189275498 298.652698482388 364272.132083639 364290.626093408
Gamma 14543.5129419626 48.8927579708281 355922.417640091 355940.91164986
Lnorm 5.6952356265252 0.00829495662467766 355976.805991031 355995.3000008
Gumbel 296.195985590426 2.61815907702905 374606.273387162 374624.767396931
