type p1 p2 aic bic
Normal 291.246351741683 7.22859832487304 520761.598338399 520780.092348168
Weibull 43.7632041091055 294.793113012355 527083.811180716 527102.305190485
Gamma 1624.39040811839 5.57737541022597 520661.716064169 520680.210073937
Lnorm 5.6738617172782 0.0248053287452588 520626.662004828 520645.156014596
Gumbel 287.682211383798 6.51064646094266 524409.267252741 524427.76126251
