type p1 p2 aic bic
Normal 297.954576607958 8.51074700038957 545793.122888541 545811.616898309
Weibull 40.5478532960674 301.991517453424 545192.779383544 545211.273393312
Gamma 1218.55636517376 4.08973061473926 546186.854035854 546205.348045623
Lnorm 5.69653071755074 0.0286901393084634 546406.201219428 546424.695229197
Gumbel 293.61554748578 8.46832757869944 559352.386170795 559370.880180564
