type p1 p2 aic bic
Normal 295.937863052838 1.17158891782655 241803.999571956 241822.493581724
Weibull 231.561921828247 296.530906228616 262257.865063211 262276.359072979
Gamma 63830.2317993185 215.687968505819 241762.169664385 241780.663674153
Lnorm 5.6901416778903 0.00395733087505418 241741.958839676 241760.452849444
Gumbel 295.361490852415 1.15209912942983 251698.416248001 251716.910257769
