type p1 p2 aic bic
Normal 294.044761135029 2.72803398396828 371376.274697098 371394.768706866
Weibull 96.482334216583 295.452658996731 395417.303604902 395435.79761467
Gamma 11654.2301550256 39.6341368645938 371150.992425723 371169.486435491
Lnorm 5.68368909067997 0.00925781107727066 371042.119067881 371060.61307765
Gumbel 292.739650040781 2.53751002630966 374961.37480531 374979.868815079
