type p1 p2 aic bic
Normal 291.877389432485 11.2725286862175 588876.395187368 588894.889197137
Weibull 31.4666057911953 297.1412819877 584499.152424283 584517.646434052
Gamma 664.550384203549 2.27683449278242 589483.605610762 589502.099620531
Lnorm 5.67558115807579 0.0388884088982933 589819.7171474 589838.211157169
Gumbel 286.106253075879 10.890625773197 600527.423345924 600545.917355692
