type p1 p2 aic bic
Normal 285.507601722114 9.65499922100688 565131.322676069 565149.816685838
Weibull 31.7567624429313 290.235103192347 572604.518204632 572623.0122144
Gamma 876.89465026814 3.07134874057508 564866.642104603 564885.136114372
Lnorm 5.65369829045535 0.0337546513076366 564761.164591251 564779.65860102
Gumbel 280.785418338438 8.46197172776944 566306.241726573 566324.735736341
