type p1 p2 aic bic
Normal 302.800852472277 1.4497880916741 274465.564879052 274484.05888882
Weibull 195.549319490337 303.540334428961 293783.746100496 293802.240110264
Gamma 43673.0063493824 144.23021152366 274392.344934684 274410.838944452
Lnorm 5.71306388546538 0.00478457923764586 274356.61331598 274375.107325749
Gumbel 302.095752913826 1.34540298694127 279176.043409497 279194.537419266
