type p1 p2 aic bic
Normal 298.471829980431 2.28448759499092 344174.807711183 344193.301720951
Weibull 122.12786536593 299.631014772827 363387.785310932 363406.2793207
Gamma 17089.1503196637 57.255418550487 344082.184973142 344100.678982911
Lnorm 5.69864629894956 0.00764736465484643 344038.426966596 344056.920976365
Gumbel 297.353844160676 2.24522611716277 353593.201123389 353611.695133157
