type p1 p2 aic bic
Normal 300.142644031311 1.53324914935696 283046.027814641 283064.52182441
Weibull 158.774340015238 300.957262188173 317188.736181653 317207.230191422
Gamma 38423.7787705899 128.018375783948 282824.471181311 282842.96519108
Lnorm 5.70424483125102 0.00509744759370765 282714.958708341 282733.45271811
Gumbel 299.433222603722 1.3186009225988 278204.157990746 278222.652000514
