type p1 p2 aic bic
Normal 297.112407553816 2.71345262700993 370554.687681686 370573.181691455
Weibull 120.337467909765 298.417135514459 373473.200455599 373491.694465367
Gamma 11966.2198748236 40.275121006685 370703.803569926 370722.297579695
Lnorm 5.69406875615275 0.00914664007913156 370781.300102631 370799.7941124
Gumbel 295.718845837444 2.84392941373041 388623.092043782 388641.586053551
