type p1 p2 aic bic
Normal 286.17738183953 5.42200991603484 476675.803843035 476694.297852804
Weibull 56.4918450865919 288.851963165632 484143.944772964 484162.438782733
Gamma 2787.57324103806 9.7407163554238 476596.721373798 476615.215383567
Lnorm 5.65643248463758 0.0189362034458293 476566.384702977 476584.878712745
Gumbel 283.506144528717 4.92053746899252 480913.989455239 480932.483465008
