type p1 p2 aic bic
Normal 305.509084892368 1.31576332002367 259595.39844539 259613.892455158
Weibull 220.118083818882 306.15392490602 275035.366250284 275053.860260052
Gamma 53912.9018384383 176.469062638291 259630.235540134 259648.729549902
Lnorm 5.72197023737494 0.00430832327114342 259648.560720226 259667.054729994
Gumbel 304.837960865905 1.40350189407587 278548.424633251 278566.918643019
