type p1 p2 aic bic
Normal 289.0760318591 6.09799651128894 494687.587521361 494706.08153113
Weibull 50.8885756485663 292.078293958036 501874.017268886 501892.511278655
Gamma 2248.16548478515 7.7770774359325 494607.299764962 494625.79377473
Lnorm 5.66646739513367 0.0210844778631563 494578.585573583 494597.079583351
Gumbel 286.064306162593 5.5490631995637 499172.311364497 499190.805374266
