type p1 p2 aic bic
Normal 295.735492563601 2.83585023905929 377318.27510691 377336.769116678
Weibull 95.3443143779858 297.184430056376 398972.84367485 398991.337684619
Gamma 10899.5833760188 36.8558115276263 377146.360896825 377164.854906594
Lnorm 5.68941957226842 0.00957372029707306 377064.466845637 377082.960855406
Gumbel 294.360626607852 2.69975597194603 383685.84283596 383704.336845729
