type p1 p2 aic bic
Normal 300.618714481409 1.3123334780975 259195.26473177 259213.758741539
Weibull 204.811997336673 301.283599960447 281825.075266724 281843.569276492
Gamma 52519.7529504655 174.705547282993 259140.436528721 259158.93053849
Lnorm 5.70583321059321 0.00436316744941381 259113.919280479 259132.413290248
Gumbel 299.973943849148 1.28034551522135 268423.934856886 268442.428866654
