type p1 p2 aic bic
Normal 292.607379269406 10.3853161191288 576309.508225645 576328.002235414
Weibull 31.1997452882289 297.634239144092 580836.36970296 580854.863712729
Gamma 793.836580582395 2.71297525908088 576241.487545853 576259.981555622
Lnorm 5.6782017529844 0.0354977533485344 576236.381931238 576254.875941007
Gumbel 287.459029676649 9.31908052681031 580093.245563049 580111.739572818
