type p1 p2 aic bic
Normal 304.369585244618 1.67726295335102 296808.406492718 296826.900502486
Weibull 163.591721194018 305.228778447608 319557.033163216 319575.527172984
Gamma 32973.8081926365 108.334811920313 296688.883205848 296707.377215616
Lnorm 5.71822754377587 0.00550429768917633 296630.299414808 296648.793424577
Gumbel 303.563438306797 1.51460758033486 298528.756165129 298547.250174898
