type p1 p2 aic bic
Normal 294.944172550554 6.26825852355912 498909.207710815 498927.701720584
Weibull 50.0740684470783 298.057352082437 507467.609424116 507486.103433885
Gamma 2219.94839132696 7.52666483890538 498695.153297457 498713.647307226
Lnorm 5.68656080673478 0.021214055599383 498598.149913451 498616.64392322
Gumbel 291.890076293994 5.36574333542966 498083.431294557 498101.925304326
