type p1 p2 aic bic
Normal 302.852652994129 1.52364272673284 282082.52011086 282101.014120628
Weibull 185.704811428794 303.631434045773 301732.898479603 301751.392489372
Gamma 39545.5969410439 130.577029603567 281998.061648835 282016.555658604
Lnorm 5.71323375182067 0.0050269093683388 281956.788035633 281975.282045402
Gumbel 302.114196449516 1.4002738201988 285817.740109201 285836.23411897
