type p1 p2 aic bic
Normal 286.259817090672 8.55388649336914 546568.211127539 546586.705137307
Weibull 37.9784689198437 290.357416883655 548231.724518839 548250.218528607
Gamma 1116.08152836062 3.8988591186162 546775.66701604 546794.161025809
Lnorm 5.65645185198864 0.029960071594868 546901.850340857 546920.344350626
Gumbel 281.949128649796 8.13088573888379 555815.952476791 555834.446486559
