type p1 p2 aic bic
Normal 296.862807423353 5.35749646910714 474840.834941394 474859.328951163
Weibull 55.2977685095915 299.572700030102 489302.228888285 489320.722898054
Gamma 3083.75417957715 10.3878262600845 474495.993238524 474514.487248293
Lnorm 5.69310794346927 0.017990142290457 474331.853268012 474350.347277781
Gumbel 294.296671360619 4.46254073137237 470752.365215411 470770.85922518
