type p1 p2 aic bic
Normal 291.44890506197 10.2245080984141 573917.215152862 573935.70916263
Weibull 31.7004286711207 296.393584421519 578076.836185892 578095.33019566
Gamma 812.531131503686 2.78790250157543 573867.386534058 573885.880543826
Lnorm 5.67424911521674 0.0350925174922037 573870.332039882 573888.826049651
Gumbel 286.381492512384 9.17861514897838 577810.056147951 577828.550157719
