type p1 p2 aic bic
Normal 299.221389184605 3.26296361014216 398825.355287508 398843.849297276
Weibull 87.6860029162697 300.864359611628 415851.836990249 415870.331000018
Gamma 8421.39808242954 28.1441524876297 398733.788521023 398752.282530792
Lnorm 5.70112433875346 0.010896091202016 398693.105538084 398711.599547853
Gumbel 297.613587717921 3.24323483539383 409669.410674302 409687.904684071
