type p1 p2 aic bic
Normal 291.860996164384 6.81591205836434 511749.81784934 511768.311859108
Weibull 46.2350971898962 295.219720956392 518736.833438148 518755.327447916
Gamma 1836.3755740043 6.29192518250313 511615.161231059 511633.655240828
Lnorm 5.67600531556905 0.0233308422102739 511560.69695016 511579.190959929
Gumbel 288.510694244345 6.04463930981916 514062.841085949 514081.335095717
