type p1 p2 aic bic
Normal 296.527679699935 3.05688054657439 388823.925545941 388842.41955571
Weibull 109.735595986881 297.985264291626 389077.925200784 389096.419210553
Gamma 9383.44541674341 31.6443582079071 389035.424457531 389053.918467299
Lnorm 5.69208728040297 0.0103310766079768 389144.864283828 389163.358293597
Gumbel 294.949627404686 3.25895361177033 408684.418863456 408702.912873225
