type p1 p2 aic bic
Normal 301.345516790607 1.99982357777943 323773.216560446 323791.710570214
Weibull 130.946368661728 302.384448448915 350633.173255289 350651.667265058
Gamma 22758.2272480531 75.5220767417053 323584.650671178 323603.144680947
Lnorm 5.70823553570143 0.00662431253662614 323492.354034905 323510.848044673
Gumbel 300.395226843363 1.83483580622104 325716.724614669 325735.218624437
