type p1 p2 aic bic
Normal 302.01023568167 3.21530596059132 396569.799418399 396588.293428168
Weibull 112.40384762379 303.522952588232 391903.206429214 391921.700438983
Gamma 8790.80004657227 29.1075716826522 396848.715784357 396867.209794125
Lnorm 5.71040402543937 0.0106763003627875 396991.771809489 397010.265819258
Gumbel 300.336940581333 3.46593748750866 417894.589411589 417913.083421357
