type p1 p2 aic bic
Normal 301.669667436399 2.70214705565648 369914.630547572 369933.124557341
Weibull 116.196938768927 302.978491470623 377372.553962344 377391.047972113
Gamma 12444.7564230973 41.2528397121934 370035.396596995 370053.890606764
Lnorm 5.70929241968955 0.00896844918689506 370099.088798223 370117.582807992
Gumbel 300.289077899142 2.88997458246046 389274.703239205 389293.197248973
