type p1 p2 aic bic
Normal 300.797246249185 2.492582256371 357539.114158379 357557.608168147
Weibull 127.709066571325 302.004826549887 363726.467629089 363744.961638857
Gamma 14547.3706149927 48.36271874789 357644.708696883 357663.202706652
Lnorm 5.70640205422358 0.00829557705087014 357700.08509268 357718.579102449
Gumbel 299.524273840967 2.60332982784648 374964.728892644 374983.222902413
