type p1 p2 aic bic
Normal 298.862967840835 1.55630996998798 285334.567584234 285353.061594002
Weibull 167.462212636194 299.631521080539 308396.453076131 308414.947085899
Gamma 36888.9047641802 123.430834019438 285298.789288561 285317.28329833
Lnorm 5.69997161412593 0.00520572827334011 285282.18957806 285300.683587829
Gumbel 298.0919858082 1.55773467100118 297188.749227888 297207.243237657
