type p1 p2 aic bic
Normal 302.081110593607 2.25161916714075 341953.158865282 341971.652875051
Weibull 152.460212481986 303.153067693804 341579.102047797 341597.596057566
Gamma 17964.3744785896 59.4687629762544 342101.668725941 342120.16273571
Lnorm 5.71066772552168 0.00746482214419214 342177.661304895 342196.155314663
Gumbel 300.917577335511 2.34103516692134 359851.11657211 359869.610581879
