type p1 p2 aic bic
Normal 289.730912863666 4.19043664007172 437176.274219308 437194.768229076
Weibull 76.7701992981112 291.770177896949 440694.385266363 440712.879276132
Gamma 4772.96477220687 16.4737439036707 437255.963320488 437274.457330257
Lnorm 5.66884788638832 0.0144765196763019 437301.316902785 437319.810912554
Gumbel 287.621385088949 3.98126587276039 446275.924252574 446294.418262343
