type p1 p2 aic bic
Normal 304.072998682322 2.82425521919131 376690.188211581 376708.682221349
Weibull 95.8465554111217 305.542922787926 401797.663164504 401816.157174273
Gamma 11630.2372220293 38.2481751929723 376408.62544836 376427.119458129
Lnorm 5.71722482066292 0.00926313880940391 376271.342961332 376289.836971101
Gumbel 302.740027024912 2.51409139766049 375910.200303235 375928.694313003
