type p1 p2 aic bic
Normal 304.067982126549 1.64605691608909 293929.341997 293947.836006768
Weibull 172.129479939511 304.906930018367 313613.976862384 313632.470872152
Gamma 34165.7046520465 112.362061382592 293841.896432016 293860.390441784
Lnorm 5.71723666544985 0.00540893912690656 293799.295333918 293817.789343686
Gumbel 303.26855475713 1.52214889173963 298196.735870391 298215.22988016
