type p1 p2 aic bic
Normal 292.787384187867 4.22180525066152 438319.567613551 438338.06162332
Weibull 79.1195720274174 294.822282870945 439130.514545483 439149.008555251
Gamma 4799.2657235999 16.391611158733 438477.580594125 438496.074603894
Lnorm 5.67934250284782 0.0144436901506343 438562.096520824 438580.590530593
Gumbel 290.642510874291 4.1239546563522 450192.417076798 450210.911086567
