type p1 p2 aic bic
Normal 289.488749171559 11.3013124910366 589267.339700137 589285.833709905
Weibull 31.1835047304797 294.753022676992 584611.367930636 584629.861940405
Gamma 649.465585333346 2.24350214307663 589953.553875857 589972.047885626
Lnorm 5.66734657697953 0.0393412965768902 590332.34546406 590350.839473829
Gumbel 283.692230669478 11.128042455388 602585.805142334 602604.299152103
