type p1 p2 aic bic
Normal 295.928523874755 3.94148524166359 427787.059851773 427805.553861542
Weibull 81.5145741185048 297.862040261959 433446.433591106 433464.927600874
Gamma 5633.45173714261 19.036557330749 427807.360979896 427825.854989665
Lnorm 5.69002921667908 0.01332327857178 427822.180020043 427840.674029812
Gumbel 293.958825911311 3.66519894103641 434790.919450072 434809.41345984
