type p1 p2 aic bic
Normal 304.722894624918 1.29563965436811 257232.66925904 257251.163268808
Weibull 229.363867782397 305.374011182611 272202.569176217 272221.063185986
Gamma 55338.6309350442 181.602999973994 257206.849479819 257225.343489587
Lnorm 5.71939378516331 0.00425084483392261 257194.610850096 257213.104859865
Gumbel 304.081985263156 1.24430247375652 265797.607873145 265816.101882913
