type p1 p2 aic bic
Normal 304.359050632746 1.26523282725705 253592.046224745 253610.540234514
Weibull 234.919713400992 304.99323014768 268252.720556204 268271.214565972
Gamma 57888.0087975568 190.196412377265 253572.223223757 253590.717233525
Lnorm 5.7181994536968 0.00415628758610008 253562.962908591 253581.45691836
Gumbel 303.731457747718 1.22361572440653 262909.541087079 262928.035096848
