type p1 p2 aic bic
Normal 295.4092118591 5.68147165635383 483841.615149522 483860.109159291
Weibull 55.5281114626171 298.203669480707 491257.485416342 491275.979426111
Gamma 2705.10305929698 9.15711627658583 483793.085127297 483811.579137065
Lnorm 5.68817666863253 0.0192282208832712 483778.782630104 483797.276639872
Gumbel 292.592389468705 5.21615566183786 489277.447494733 489295.941504501
