type p1 p2 aic bic
Normal 291.017022061318 10.0358739896078 571062.536067886 571081.030077655
Weibull 32.2810068065461 295.871001444371 575116.343676267 575134.837686035
Gamma 840.574630182749 2.88840565490933 571021.131134402 571039.625144171
Lnorm 5.67278686646539 0.0344981185926099 571027.323655583 571045.817665352
Gumbel 286.038944602691 9.01928317895103 575070.470862821 575088.964872589
