type p1 p2 aic bic
Normal 296.864583874755 2.74854139780783 372524.364887194 372542.858896963
Weibull 96.7457526324889 298.282607178498 396472.518291581 396491.012301349
Gamma 11696.8980357386 39.4014577509068 372300.747255224 372319.241264992
Lnorm 5.69323334953786 0.0092389535734352 372192.67427601 372211.168285779
Gumbel 295.546928488673 2.55102956705435 375965.530112247 375984.024122015
