type p1 p2 aic bic
Normal 292.89868987606 9.87335046373914 568559.634960521 568578.12897029
Weibull 35.6978768996907 297.508275503938 564459.714520474 564478.208530242
Gamma 871.636600431995 2.9758866925548 569220.557287987 569239.051297755
Lnorm 5.67925316100695 0.0339539003992135 569580.974873894 569599.468883662
Gumbel 287.816440326445 9.97996806264203 584094.927870509 584113.421880278
