type p1 p2 aic bic
Normal 299.371985857795 2.82978432541393 376990.01358331 377008.507593078
Weibull 113.518852209748 300.738159842367 381955.196786401 381973.69079617
Gamma 11170.1013132094 37.3117291443671 377126.391033839 377144.885043608
Lnorm 5.70164214315494 0.00946565253484185 377197.902131599 377216.396141367
Gumbel 297.923867559014 2.97167593903742 394997.911264663 395016.405274432
