type p1 p2 aic bic
Normal 298.038785766471 2.78547582099398 374570.665403229 374589.159412998
Weibull 113.783675259197 299.382357456453 380146.808988758 380165.302998526
Gamma 11427.5082183611 38.3423976695718 374706.902033098 374725.396042866
Lnorm 5.69717987670517 0.00935909822491592 374778.360834434 374796.854844203
Gumbel 296.611107633758 2.93687325104229 392993.831624679 393012.325634448
