type p1 p2 aic bic
Normal 292.00158764514 10.3146960182451 575263.508503964 575282.002513732
Weibull 31.4299690238511 296.993159225255 579578.943859587 579597.437869355
Gamma 801.415169169127 2.74455757460833 575203.89709442 575222.391104189
Lnorm 5.67613517930417 0.0353320806763658 575202.430161074 575220.924170843
Gumbel 286.889093432496 9.25099138509971 579055.295265577 579073.789275346
