type p1 p2 aic bic
Normal 292.449686001305 5.03395571923884 465291.672321984 465310.166331752
Weibull 58.4664273326137 294.976444605149 478507.058166145 478525.552175914
Gamma 3385.4983265962 11.5763662215291 465046.02926789 465064.523277659
Lnorm 5.67814493103547 0.017175173687957 464931.187771981 464949.681781749
Gumbel 290.01049714776 4.33697966518159 464452.442304011 464470.936313779
