type p1 p2 aic bic
Normal 286.344509445532 5.93848072587651 490624.072722077 490642.566731846
Weibull 52.1176850352839 289.260866414469 497144.632866408 497163.126876177
Gamma 2325.0217377453 8.11966586070535 490569.035766658 490587.529776427
Lnorm 5.65698068999337 0.0207336952359397 490552.366101359 490570.860111128
Gumbel 283.406721744522 5.40851774304474 495350.887757096 495369.381766864
