type p1 p2 aic bic
Normal 297.829266314416 8.6828686899686 548862.533881752 548881.027891521
Weibull 39.7183984687147 301.948490247609 548319.164931719 548337.658941487
Gamma 1170.24512269252 3.92930105852853 549254.854987218 549273.348996987
Lnorm 5.6960929320513 0.0292829214968593 549474.223382499 549492.717392268
Gumbel 293.409274413725 8.61761691504579 562153.087424241 562171.581434009
