type p1 p2 aic bic
Normal 290.42628952381 9.97984560783523 570204.293293469 570222.787303237
Weibull 32.4004361033914 295.254872018313 574277.552767451 574296.04677722
Gamma 846.616589984985 2.91509157754691 570160.9852694 570179.479279168
Lnorm 5.67075916059651 0.034374467562984 570166.018630659 570184.512640428
Gumbel 285.478491391295 8.96958262994378 574182.937268407 574201.431278176
