type p1 p2 aic bic
Normal 297.508679386823 3.37683134353979 404083.841492031 404102.335501799
Weibull 97.0664475681053 299.156401026249 408131.41004878 408149.904058549
Gamma 7757.16481830385 26.0737360189854 404149.058671058 404167.552680826
Lnorm 5.6953789218494 0.0113586000636611 404185.175438953 404203.669448722
Gumbel 295.809443058295 3.22973716331029 413729.687275012 413748.181284781
