Location,TCFDCategoryName,TCFDSubCatName,RiskFactorName,ScenarioName,RiskYear,ValueAtRisk,ParentCorpID
Manassas,  Transition Risk,Reputation,Materials cost ,RCP8.5,2060,1.7299,1
Manassas,  Transition Risk,Reputation,Materials cost ,RCP8.5,2070,2.39433,1
Manassas,  Transition Risk,Reputation,Materials cost ,RCP8.5,2080,2.49829,1
Manassas,  Transition Risk,Reputation,Materials cost ,RCP8.5,2090,2.85405,1
Manassas,  Physical Risk,Acute,Storm damage ,RCP8.5,2010,4.2313,1
Manassas,  Physical Risk,Acute,Storm damage ,RCP8.5,2020,2.5583,1
Manassas,  Physical Risk,Acute,Storm damage ,RCP8.5,2030,2.53014,1
Manassas,  Physical Risk,Acute,Storm damage ,RCP8.5,2040,5.1165,1
Manassas,  Physical Risk,Acute,Storm damage ,RCP8.5,2050,9.47331,1
Manassas,  Physical Risk,Acute,Storm damage ,RCP8.5,2060,12.1093,1
Manassas,  Physical Risk,Acute,Storm damage ,RCP8.5,2070,16.7603,1
Manassas,  Physical Risk,Acute,Storm damage ,RCP8.5,2080,17.488,1
Manassas,  Physical Risk,Acute,Storm damage ,RCP8.5,2090,19.9783,1
Manassas,  Physical Risk,Acute,Employee impacts ,RCP8.5,2010,0.362683,1
Manassas,  Physical Risk,Acute,Employee impacts ,RCP8.5,2020,0.219283,1
Manassas,  Physical Risk,Acute,Employee impacts ,RCP8.5,2030,0.216869,1
Manassas,  Physical Risk,Acute,Employee impacts ,RCP8.5,2040,0.438557,1
Manassas,  Physical Risk,Acute,Employee impacts ,RCP8.5,2050,0.811998,1
Manassas,  Physical Risk,Acute,Employee impacts ,RCP8.5,2060,1.03794,1
Manassas,  Physical Risk,Acute,Employee impacts ,RCP8.5,2070,1.4366,1
Manassas,  Physical Risk,Acute,Employee impacts ,RCP8.5,2080,1.49897,1
Manassas,  Physical Risk,Acute,Employee impacts ,RCP8.5,2090,1.71243,1
Manassas,  Physical Risk,Chronic,Temperature extremes ,RCP8.5,2010,6.04472,1
Manassas,  Physical Risk,Chronic,Temperature extremes ,RCP8.5,2020,3.65472,1
Manassas,  Physical Risk,Chronic,Temperature extremes ,RCP8.5,2030,3.61448,1
Manassas,  Physical Risk,Chronic,Temperature extremes ,RCP8.5,2040,7.30928,1
Manassas,  Physical Risk,Chronic,Temperature extremes ,RCP8.5,2050,13.5333,1
Manassas,  Physical Risk,Chronic,Temperature extremes ,RCP8.5,2060,17.299,1
Manassas,  Physical Risk,Chronic,Temperature extremes ,RCP8.5,2070,23.9433,1
Manassas,  Physical Risk,Chronic,Temperature extremes ,RCP8.5,2080,24.9829,1
Manassas,  Physical Risk,Chronic,Temperature extremes ,RCP8.5,2090,28.5405,1
Manassas,  Physical Risk,Chronic,Coastal flooding ,RCP8.5,2010,0,1
Manassas,  Physical Risk,Chronic,Coastal flooding ,RCP8.5,2020,0,1
Manassas,  Physical Risk,Chronic,Coastal flooding ,RCP8.5,2030,0,1
Manassas,  Physical Risk,Chronic,Coastal flooding ,RCP8.5,2040,0,1
Manassas,  Physical Risk,Chronic,Coastal flooding ,RCP8.5,2050,0,1
Manassas,  Physical Risk,Chronic,Coastal flooding ,RCP8.5,2060,0,1
Manassas,  Physical Risk,Chronic,Coastal flooding ,RCP8.5,2070,0,1
Manassas,  Physical Risk,Chronic,Coastal flooding ,RCP8.5,2080,0,1
Manassas,  Physical Risk,Chronic,Coastal flooding ,RCP8.5,2090,0,1
Manassas,  Opportunity,Resource Efficiency,Energy Efficiency ,RCP8.5,2010,0.967155,1
Manassas,  Opportunity,Resource Efficiency,Energy Efficiency ,RCP8.5,2020,0.584755,1
Manassas,  Opportunity,Resource Efficiency,Energy Efficiency ,RCP8.5,2030,0.578317,1
Manassas,  Opportunity,Resource Efficiency,Energy Efficiency ,RCP8.5,2040,1.16948,1
Manassas,  Opportunity,Resource Efficiency,Energy Efficiency ,RCP8.5,2050,2.16533,1
Manassas,  Opportunity,Resource Efficiency,Energy Efficiency ,RCP8.5,2060,2.76784,1
Manassas,  Opportunity,Resource Efficiency,Energy Efficiency ,RCP8.5,2070,3.83093,1
Manassas,  Opportunity,Resource Efficiency,Energy Efficiency ,RCP8.5,2080,3.99726,1
Manassas,  Opportunity,Resource Efficiency,Energy Efficiency ,RCP8.5,2090,4.56648,1
Manassas,  Opportunity,Resource Efficiency,Water Efficiency ,RCP8.5,2010,1.08805,1
Manassas,  Opportunity,Resource Efficiency,Water Efficiency ,RCP8.5,2020,0.65785,1
Manassas,  Opportunity,Resource Efficiency,Water Efficiency ,RCP8.5,2030,0.650606,1
Manassas,  Opportunity,Resource Efficiency,Water Efficiency ,RCP8.5,2040,1.31567,1
Manassas,  Opportunity,Resource Efficiency,Water Efficiency ,RCP8.5,2050,2.43599,1
Manassas,  Opportunity,Resource Efficiency,Water Efficiency ,RCP8.5,2060,3.11382,1
Manassas,  Opportunity,Resource Efficiency,Water Efficiency ,RCP8.5,2070,4.30979,1
Manassas,  Opportunity,Resource Efficiency,Water Efficiency ,RCP8.5,2080,4.49692,1
Manassas,  Opportunity,Resource Efficiency,Water Efficiency ,RCP8.5,2090,5.13729,1
Manassas,  Opportunity,Resource Efficiency,Materials Efficiency ,RCP8.5,2010,0.725366,1
Manassas,  Opportunity,Resource Efficiency,Materials Efficiency ,RCP8.5,2020,0.438566,1
Manassas,  Opportunity,Resource Efficiency,Materials Efficiency ,RCP8.5,2030,0.433738,1
Manassas,  Opportunity,Resource Efficiency,Materials Efficiency ,RCP8.5,2040,0.877114,1
Manassas,  Opportunity,Resource Efficiency,Materials Efficiency ,RCP8.5,2050,1.624,1
Manassas,  Opportunity,Resource Efficiency,Materials Efficiency ,RCP8.5,2060,2.07588,1
Manassas,  Opportunity,Resource Efficiency,Materials Efficiency ,RCP8.5,2070,2.8732,1
Manassas,  Opportunity,Resource Efficiency,Materials Efficiency ,RCP8.5,2080,2.99795,1
Manassas,  Opportunity,Resource Efficiency,Materials Efficiency ,RCP8.5,2090,3.42486,1
Manassas,  Opportunity,Energy Source,Renewable price stability ,RCP8.5,2010,0.181342,1
Manassas,  Opportunity,Energy Source,Renewable price stability ,RCP8.5,2020,0.109642,1
Manassas,  Opportunity,Energy Source,Renewable price stability ,RCP8.5,2030,0.108434,1
Manassas,  Opportunity,Energy Source,Renewable price stability ,RCP8.5,2040,0.219278,1
Manassas,  Opportunity,Energy Source,Renewable price stability ,RCP8.5,2050,0.405999,1
Manassas,  Opportunity,Energy Source,Renewable price stability ,RCP8.5,2060,0.51897,1
Manassas,  Opportunity,Energy Source,Renewable price stability ,RCP8.5,2070,0.718299,1
Manassas,  Opportunity,Energy Source,Renewable price stability ,RCP8.5,2080,0.749487,1
Manassas,  Opportunity,Energy Source,Renewable price stability ,RCP8.5,2090,0.856215,1
Manassas,  Opportunity,Resilience,Energy resilience ,RCP8.5,2010,0.906708,1
Manassas,  Opportunity,Resilience,Energy resilience ,RCP8.5,2020,0.548208,1
Manassas,  Opportunity,Resilience,Energy resilience ,RCP8.5,2030,0.542172,1
Manassas,  Opportunity,Resilience,Energy resilience ,RCP8.5,2040,1.09639,1
Manassas,  Opportunity,Resilience,Energy resilience ,RCP8.5,2050,2.02999,1
Manassas,  Opportunity,Resilience,Energy resilience ,RCP8.5,2060,2.59485,1
Manassas,  Opportunity,Resilience,Energy resilience ,RCP8.5,2070,3.5915,1
Manassas,  Opportunity,Resilience,Energy resilience ,RCP8.5,2080,3.74743,1
Manassas,  Opportunity,Resilience,Energy resilience ,RCP8.5,2090,4.28108,1
Manassas,  Physical Risk,Chronic,Drought ,RCP8.5,2010,0,1
Manassas,  Physical Risk,Chronic,Drought ,RCP8.5,2020,0,1
Manassas,  Physical Risk,Chronic,Drought ,RCP8.5,2030,0.12,1
Manassas,  Physical Risk,Chronic,Drought ,RCP8.5,2040,0.08,1
Manassas,  Physical Risk,Chronic,Drought ,RCP8.5,2050,0.04,1
Manassas,  Physical Risk,Chronic,Drought ,RCP8.5,2060,0.04,1
Manassas,  Physical Risk,Chronic,Drought ,RCP8.5,2070,0.08,1
Manassas,  Physical Risk,Chronic,Drought ,RCP8.5,2080,0.16,1
Manassas,  Physical Risk,Chronic,Drought ,RCP8.5,2090,0.08,1
Singapore_Hqs,  Transition Risk,Policy and Legal,Carbon pricing ,RCP8.5,2010,0.00813408,1
Singapore_Hqs,  Transition Risk,Policy and Legal,Carbon pricing ,RCP8.5,2020,0.00730128,1
Singapore_Hqs,  Transition Risk,Policy and Legal,Carbon pricing ,RCP8.5,2030,0.0280037,1
Singapore_Hqs,  Transition Risk,Policy and Legal,Carbon pricing ,RCP8.5,2040,0.051449,1
Singapore_Hqs,  Transition Risk,Policy and Legal,Carbon pricing ,RCP8.5,2050,0.0811848,1
Singapore_Hqs,  Transition Risk,Policy and Legal,Carbon pricing ,RCP8.5,2060,0.0974958,1
Singapore_Hqs,  Transition Risk,Policy and Legal,Carbon pricing ,RCP8.5,2070,0.0984702,1
Singapore_Hqs,  Transition Risk,Policy and Legal,Carbon pricing ,RCP8.5,2080,0.133666,1
Singapore_Hqs,  Transition Risk,Policy and Legal,Carbon pricing ,RCP8.5,2090,0.158205,1
Singapore_Hqs,  Transition Risk,Policy and Legal,Litigation risk ,RCP8.5,2010,0.00108454,1
Singapore_Hqs,  Transition Risk,Policy and Legal,Litigation risk ,RCP8.5,2020,0.000973504,1
Singapore_Hqs,  Transition Risk,Policy and Legal,Litigation risk ,RCP8.5,2030,0.00373382,1
Singapore_Hqs,  Transition Risk,Policy and Legal,Litigation risk ,RCP8.5,2040,0.00685987,1
Singapore_Hqs,  Transition Risk,Policy and Legal,Litigation risk ,RCP8.5,2050,0.0108246,1
Singapore_Hqs,  Transition Risk,Policy and Legal,Litigation risk ,RCP8.5,2060,0.0129994,1
Singapore_Hqs,  Transition Risk,Policy and Legal,Litigation risk ,RCP8.5,2070,0.0131294,1
Singapore_Hqs,  Transition Risk,Policy and Legal,Litigation risk ,RCP8.5,2080,0.0178222,1
Singapore_Hqs,  Transition Risk,Policy and Legal,Litigation risk ,RCP8.5,2090,0.021094,1
Singapore_Hqs,  Transition Risk,Technology,New technology ,RCP8.5,2010,0.000948976,1
Singapore_Hqs,  Transition Risk,Technology,New technology ,RCP8.5,2020,0.000851816,1
Singapore_Hqs,  Transition Risk,Technology,New technology ,RCP8.5,2030,0.0032671,1
Singapore_Hqs,  Transition Risk,Technology,New technology ,RCP8.5,2040,0.00600239,1
Singapore_Hqs,  Transition Risk,Technology,New technology ,RCP8.5,2050,0.00947156,1
Singapore_Hqs,  Transition Risk,Technology,New technology ,RCP8.5,2060,0.0113745,1
Singapore_Hqs,  Transition Risk,Technology,New technology ,RCP8.5,2070,0.0114882,1
Singapore_Hqs,  Transition Risk,Technology,New technology ,RCP8.5,2080,0.0155944,1
Singapore_Hqs,  Transition Risk,Technology,New technology ,RCP8.5,2090,0.0184573,1
Singapore_Hqs,  Transition Risk,Market,Reputation damage ,RCP8.5,2010,0.00067784,1
Singapore_Hqs,  Transition Risk,Market,Reputation damage ,RCP8.5,2020,0.00060844,1
Singapore_Hqs,  Transition Risk,Market,Reputation damage ,RCP8.5,2030,0.00233364,1
Singapore_Hqs,  Transition Risk,Market,Reputation damage ,RCP8.5,2040,0.00428742,1
Singapore_Hqs,  Transition Risk,Market,Reputation damage ,RCP8.5,2050,0.0067654,1
Singapore_Hqs,  Transition Risk,Market,Reputation damage ,RCP8.5,2060,0.00812465,1
Singapore_Hqs,  Transition Risk,Market,Reputation damage ,RCP8.5,2070,0.00820585,1
Singapore_Hqs,  Transition Risk,Market,Reputation damage ,RCP8.5,2080,0.0111389,1
Singapore_Hqs,  Transition Risk,Market,Reputation damage ,RCP8.5,2090,0.0131838,1
Singapore_Hqs,  Transition Risk,Reputation,Materials cost ,RCP8.5,2010,0.00135568,1
Singapore_Hqs,  Transition Risk,Reputation,Materials cost ,RCP8.5,2020,0.00121688,1
Singapore_Hqs,  Transition Risk,Reputation,Materials cost ,RCP8.5,2030,0.00466728,1
Singapore_Hqs,  Transition Risk,Reputation,Materials cost ,RCP8.5,2040,0.00857484,1
Singapore_Hqs,  Transition Risk,Reputation,Materials cost ,RCP8.5,2050,0.0135308,1
Singapore_Hqs,  Transition Risk,Reputation,Materials cost ,RCP8.5,2060,0.0162493,1
Singapore_Hqs,  Transition Risk,Reputation,Materials cost ,RCP8.5,2070,0.0164117,1
Singapore_Hqs,  Transition Risk,Reputation,Materials cost ,RCP8.5,2080,0.0222777,1
Singapore_Hqs,  Transition Risk,Reputation,Materials cost ,RCP8.5,2090,0.0263675,1
Singapore_Hqs,  Physical Risk,Acute,Storm damage ,RCP8.5,2010,0.00948976,1
