-100 -100 -100 -100 -100 -100 -100 -100 -100
0 0 0 0 0 0 0 0 0
-1.75504055732745e-12 -1.75504055732745e-12 -1.75504055732745e-12 -1.75504055732745e-12 -1.75504055732745e-12 -1.75504055732745e-12 -1.75504055732745e-12 -1.75504055732745e-12 -1.75504055732745e-12
-100.000000038648 -100.000000038648 -100.000000038648 -100.000000038648 -100.000000038648 -100.000000038648 -100.000000038648 -100.000000038648 -100.000000038648
-300.000851248685 -300.000851248685 -300.000851248685 -300.000851248685 -300.000851248685 -300.000851248685 -300.000851248685 -300.000851248685 -300.000851248685
